entry_date,status,skip_reason,expiry_date,signal_timestamp,signal_close,spot_sma_25,spot_signal_relation,entry_timestamp,atm_strike,sold_side,contract_name,option_entry_open,exit_timestamp,option_exit_open,exit_reason,exit_spot_ma,gross_pnl,brokerage,net_pnl,remarks
2025-03-07,TRADED,,2025-03-13,2025-03-07T09:15:00+05:30,22511.4,22437.97,ABOVE_SMA,2025-03-07T09:30:00+05:30,22500,PE,NIFTY_22500_PE_13_MAR_25.csv,138.0,2025-03-07T12:11:00+05:30,123.7,stop_loss_ma_touch,22525.34,3198.00,50.00,3148.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T12:00:00+05:30,22526.85,22529.91,BELOW_SMA,2025-03-07T12:15:00+05:30,22550,CE,NIFTY_22550_CE_13_MAR_25.csv,143.0,2025-03-07T12:16:00+05:30,146.65,stop_loss_ma_touch,22529.91,-1469.00,50.00,-1519.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T12:15:00+05:30,22544.7,22534.56,ABOVE_SMA,2025-03-07T12:30:00+05:30,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,139.25,2025-03-07T12:54:00+05:30,136.6,stop_loss_ma_touch,22539.75,169.00,50.00,119.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T12:45:00+05:30,22555.85,22543.87,ABOVE_SMA,2025-03-07T13:00:00+05:30,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,128.05,2025-03-07T13:02:00+05:30,133.85,stop_loss_ma_touch,22543.87,-2028.00,50.00,-2078.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T13:00:00+05:30,22539.2,22546.80,BELOW_SMA,2025-03-07T13:15:00+05:30,22550,CE,NIFTY_22550_CE_13_MAR_25.csv,143.85,2025-03-07T13:16:00+05:30,146.85,stop_loss_ma_touch,22546.80,-1300.00,50.00,-1350.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T13:15:00+05:30,22564.75,22550.70,ABOVE_SMA,2025-03-07T13:30:00+05:30,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,122.05,2025-03-07T13:31:00+05:30,123.9,stop_loss_ma_touch,22550.70,-1001.00,50.00,-1051.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T13:30:00+05:30,22568.35,22554.05,ABOVE_SMA,2025-03-07T13:45:00+05:30,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,121.0,2025-03-07T13:50:00+05:30,123.9,stop_loss_ma_touch,22554.05,-1274.00,50.00,-1324.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T13:45:00+05:30,22533.45,22555.00,BELOW_SMA,2025-03-07T14:00:00+05:30,22550,CE,NIFTY_22550_CE_13_MAR_25.csv,140.25,2025-03-07T14:17:00+05:30,151.9,stop_loss_ma_touch,22556.78,-3549.00,50.00,-3599.00,
2025-03-07,TRADED,,2025-03-13,2025-03-07T14:15:00+05:30,22574.1,22559.95,ABOVE_SMA,2025-03-07T14:30:00+05:30,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,118.55,2025-03-07T15:05:00+05:30,117.0,stop_loss_ma_touch,22564.19,-117.00,50.00,-167.00,
2025-03-10,TRADED,,2025-03-13,2025-03-10T09:15:00+05:30,22583.75,22567.76,ABOVE_SMA,2025-03-10T09:30:00+05:30,22600,PE,NIFTY_22600_PE_13_MAR_25.csv,145.95,2025-03-10T12:12:00+05:30,124.0,stop_loss_ma_touch,22588.93,5187.00,50.00,5137.00,
2025-03-10,TRADED,,2025-03-13,2025-03-10T12:00:00+05:30,22587.5,22591.35,BELOW_SMA,2025-03-10T12:15:00+05:30,22600,CE,NIFTY_22600_CE_13_MAR_25.csv,116.95,2025-03-10T12:25:00+05:30,114.65,stop_loss_ma_touch,22591.35,78.00,50.00,28.00,
2025-03-10,TRADED,,2025-03-13,2025-03-10T12:15:00+05:30,22589.25,22593.13,BELOW_SMA,2025-03-10T12:30:00+05:30,22600,CE,NIFTY_22600_CE_13_MAR_25.csv,113.65,2025-03-10T12:33:00+05:30,115.05,stop_loss_ma_touch,22593.13,-884.00,50.00,-934.00,
2025-03-10,TRADED,,2025-03-13,2025-03-10T12:30:00+05:30,22587.95,22593.57,BELOW_SMA,2025-03-10T12:45:00+05:30,22600,CE,NIFTY_22600_CE_13_MAR_25.csv,111.4,2025-03-10T12:56:00+05:30,111.7,stop_loss_ma_touch,22593.57,-598.00,50.00,-648.00,
2025-03-10,TRADED,,2025-03-13,2025-03-10T12:45:00+05:30,22595.9,22595.17,ABOVE_SMA,2025-03-10T13:00:00+05:30,22600,PE,NIFTY_22600_PE_13_MAR_25.csv,121.8,2025-03-10T13:01:00+05:30,123.3,stop_loss_ma_touch,22595.17,-910.00,50.00,-960.00,
2025-03-10,TRADED,,2025-03-13,2025-03-10T13:00:00+05:30,22601.8,22597.68,ABOVE_SMA,2025-03-10T13:15:00+05:30,22600,PE,NIFTY_22600_PE_13_MAR_25.csv,117.3,2025-03-10T13:17:00+05:30,115.8,stop_loss_ma_touch,22597.68,-130.00,50.00,-180.00,
2025-03-10,TRADED,,2025-03-13,2025-03-10T13:15:00+05:30,22590.9,22598.72,BELOW_SMA,2025-03-10T13:30:00+05:30,22600,CE,NIFTY_22600_CE_13_MAR_25.csv,107.3,2025-03-10T15:15:00+05:30,63.45,day_close,22579.16,10881.00,50.00,10831.00,
2025-03-11,TRADED,,2025-03-13,2025-03-11T09:15:00+05:30,22365.3,22566.59,BELOW_SMA,2025-03-11T09:30:00+05:30,22350,CE,NIFTY_22350_CE_13_MAR_25.csv,121.75,2025-03-11T13:17:00+05:30,173.05,stop_loss_ma_touch,22456.08,-13858.00,50.00,-13908.00,
2025-03-11,TRADED,,2025-03-13,2025-03-11T13:15:00+05:30,22462.4,22450.94,ABOVE_SMA,2025-03-11T13:30:00+05:30,22450,PE,NIFTY_22450_PE_13_MAR_25.csv,100.15,2025-03-11T13:33:00+05:30,101.85,stop_loss_ma_touch,22450.94,-962.00,50.00,-1012.00,
2025-03-11,TRADED,,2025-03-13,2025-03-11T13:30:00+05:30,22473.55,22447.28,ABOVE_SMA,2025-03-11T13:45:00+05:30,22450,PE,NIFTY_22450_PE_13_MAR_25.csv,92.05,2025-03-11T15:15:00+05:30,86.3,day_close,22449.95,975.00,50.00,925.00,
2025-03-12,TRADED,,2025-03-13,2025-03-12T09:15:00+05:30,22461.7,22456.99,ABOVE_SMA,2025-03-12T09:30:00+05:30,22450,PE,NIFTY_22450_PE_13_MAR_25.csv,94.95,2025-03-12T09:35:00+05:30,87.85,stop_loss_ma_touch,22456.99,1326.00,50.00,1276.00,
2025-03-12,TRADED,,2025-03-13,2025-03-12T09:30:00+05:30,22481.0,22461.72,ABOVE_SMA,2025-03-12T09:45:00+05:30,22500,PE,NIFTY_22500_PE_13_MAR_25.csv,105.4,2025-03-12T10:00:00+05:30,101.9,stop_loss_ma_touch,22464.27,390.00,50.00,340.00,
2025-03-12,TRADED,,2025-03-13,2025-03-12T10:00:00+05:30,22425.2,22464.38,BELOW_SMA,2025-03-12T10:15:00+05:30,22450,CE,NIFTY_22450_CE_13_MAR_25.csv,64.45,2025-03-12T13:23:00+05:30,62.3,stop_loss_ma_touch,22436.47,39.00,50.00,-11.00,
2025-03-12,TRADED,,2025-03-13,2025-03-12T13:15:00+05:30,22430.1,22435.18,BELOW_SMA,2025-03-12T13:30:00+05:30,22450,CE,NIFTY_22450_CE_13_MAR_25.csv,58.25,2025-03-12T13:31:00+05:30,63.15,stop_loss_ma_touch,22435.18,-1794.00,50.00,-1844.00,
2025-03-12,TRADED,,2025-03-13,2025-03-12T13:30:00+05:30,22411.2,22432.69,BELOW_SMA,2025-03-12T13:45:00+05:30,22400,CE,NIFTY_22400_CE_13_MAR_25.csv,71.3,2025-03-12T14:02:00+05:30,79.5,stop_loss_ma_touch,22429.34,-2652.00,50.00,-2702.00,
2025-03-12,TRADED,,2025-03-13,2025-03-12T14:00:00+05:30,22437.0,22426.76,ABOVE_SMA,2025-03-12T14:15:00+05:30,22450,PE,NIFTY_22450_PE_13_MAR_25.csv,78.6,2025-03-12T15:15:00+05:30,48.7,day_close,22421.54,7254.00,50.00,7204.00,
2025-03-13,TRADED,,2025-03-13,2025-03-13T09:15:00+05:30,22483.9,22420.35,ABOVE_SMA,2025-03-13T09:30:00+05:30,22500,PE,NIFTY_22500_PE_13_MAR_25.csv,54.3,2025-03-13T11:38:00+05:30,78.15,stop_loss_ma_touch,22446.47,-6721.00,50.00,-6771.00,
2025-03-13,TRADED,,2025-03-13,2025-03-13T11:30:00+05:30,22433.5,22449.78,BELOW_SMA,2025-03-13T11:45:00+05:30,22450,CE,NIFTY_22450_CE_13_MAR_25.csv,27.2,2025-03-13T15:15:00+05:30,0.15,day_close,22459.06,6513.00,50.00,6463.00,
2025-03-17,TRADED,,2025-03-20,2025-03-17T09:15:00+05:30,22538.95,22457.86,ABOVE_SMA,2025-03-17T09:30:00+05:30,22550,PE,NIFTY_22550_PE_20_MAR_25.csv,104.9,2025-03-17T10:43:00+05:30,153.69,stop_loss_ma_touch,22457.85,-13205.40,50.00,-13255.40,
2025-03-17,TRADED,,2025-03-20,2025-03-17T10:30:00+05:30,22472.45,22455.80,ABOVE_SMA,2025-03-17T10:45:00+05:30,22450,PE,NIFTY_22450_PE_20_MAR_25.csv,95.0,2025-03-17T12:26:00+05:30,102.8,stop_loss_ma_touch,22464.29,-2548.00,50.00,-2598.00,
2025-03-17,TRADED,,2025-03-20,2025-03-17T12:15:00+05:30,22482.4,22466.13,ABOVE_SMA,2025-03-17T12:30:00+05:30,22500,PE,NIFTY_22500_PE_20_MAR_25.csv,120.0,2025-03-17T12:31:00+05:30,122.8,stop_loss_ma_touch,22466.13,-1248.00,50.00,-1298.00,
2025-03-17,TRADED,,2025-03-20,2025-03-17T12:30:00+05:30,22466.9,22466.79,ABOVE_SMA,2025-03-17T12:45:00+05:30,22450,PE,NIFTY_22450_PE_20_MAR_25.csv,104.45,2025-03-17T12:46:00+05:30,108.3,stop_loss_ma_touch,22466.79,-1521.00,50.00,-1571.00,
2025-03-17,TRADED,,2025-03-20,2025-03-17T12:45:00+05:30,22458.25,22466.76,BELOW_SMA,2025-03-17T13:00:00+05:30,22450,CE,NIFTY_22450_CE_20_MAR_25.csv,134.35,2025-03-17T13:05:00+05:30,137.35,stop_loss_ma_touch,22466.76,-1300.00,50.00,-1350.00,
2025-03-17,TRADED,,2025-03-20,2025-03-17T13:00:00+05:30,22467.6,22468.27,BELOW_SMA,2025-03-17T13:15:00+05:30,22450,CE,NIFTY_22450_CE_20_MAR_25.csv,135.25,2025-03-17T13:16:00+05:30,137.65,stop_loss_ma_touch,22468.27,-1144.00,50.00,-1194.00,
2025-03-17,TRADED,,2025-03-20,2025-03-17T13:15:00+05:30,22494.9,22471.26,ABOVE_SMA,2025-03-17T13:30:00+05:30,22500,PE,NIFTY_22500_PE_20_MAR_25.csv,114.0,2025-03-17T14:41:00+05:30,110.2,stop_loss_ma_touch,22483.77,468.00,50.00,418.00,
2025-03-17,TRADED,,2025-03-20,2025-03-17T14:30:00+05:30,22489.55,22487.11,ABOVE_SMA,2025-03-17T14:45:00+05:30,22500,PE,NIFTY_22500_PE_20_MAR_25.csv,106.65,2025-03-17T15:15:00+05:30,100.05,day_close,22496.50,1196.00,50.00,1146.00,
2025-03-18,TRADED,,2025-03-20,2025-03-18T09:15:00+05:30,22644.25,22505.99,ABOVE_SMA,2025-03-18T09:30:00+05:30,22650,PE,NIFTY_22650_PE_20_MAR_25.csv,106.75,2025-03-18T15:15:00+05:30,32.85,day_close,22746.24,18694.00,50.00,18644.00,
2025-03-19,TRADED,,2025-03-20,2025-03-19T09:15:00+05:30,22848.95,22767.76,ABOVE_SMA,2025-03-19T09:30:00+05:30,22850,PE,NIFTY_22850_PE_20_MAR_25.csv,80.84,2025-03-19T15:15:00+05:30,47.95,day_close,22898.69,8031.40,50.00,7981.40,
2025-03-20,TRADED,,2025-03-20,2025-03-20T09:15:00+05:30,23065.2,22909.86,ABOVE_SMA,2025-03-20T09:30:00+05:30,23050,PE,NIFTY_23050_PE_20_MAR_25.csv,44.5,2025-03-20T15:15:00+05:30,0.15,day_close,23096.58,11011.00,50.00,10961.00,
2025-03-21,TRADED,,2025-03-27,2025-03-21T09:15:00+05:30,23194.45,23111.90,ABOVE_SMA,2025-03-21T09:30:00+05:30,23200,PE,NIFTY_23200_PE_27_MAR_25.csv,126.5,2025-03-21T13:54:00+05:30,86.8,stop_loss_ma_touch,23289.49,9802.00,50.00,9752.00,
2025-03-21,TRADED,,2025-03-27,2025-03-21T13:45:00+05:30,23319.2,23294.66,ABOVE_SMA,2025-03-21T14:00:00+05:30,23300,PE,NIFTY_23300_PE_27_MAR_25.csv,112.4,2025-03-21T15:15:00+05:30,96.7,day_close,23325.90,3562.00,50.00,3512.00,
2025-03-24,TRADED,,2025-03-27,2025-03-24T09:15:00+05:30,23500.0,23345.72,ABOVE_SMA,2025-03-24T09:30:00+05:30,23500,PE,NIFTY_23500_PE_27_MAR_25.csv,127.95,2025-03-24T15:15:00+05:30,66.25,day_close,23606.79,15522.00,50.00,15472.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T09:15:00+05:30,23723.5,23628.47,ABOVE_SMA,2025-03-25T09:30:00+05:30,23700,PE,NIFTY_23700_PE_27_MAR_25.csv,125.8,2025-03-25T10:57:00+05:30,124.35,stop_loss_ma_touch,23680.53,-143.00,50.00,-193.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T10:45:00+05:30,23701.25,23683.61,ABOVE_SMA,2025-03-25T11:00:00+05:30,23700,PE,NIFTY_23700_PE_27_MAR_25.csv,111.3,2025-03-25T11:01:00+05:30,114.45,stop_loss_ma_touch,23683.61,-1339.00,50.00,-1389.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T11:00:00+05:30,23701.1,23687.09,ABOVE_SMA,2025-03-25T11:15:00+05:30,23700,PE,NIFTY_23700_PE_27_MAR_25.csv,105.45,2025-03-25T11:23:00+05:30,111.55,stop_loss_ma_touch,23687.09,-2106.00,50.00,-2156.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T11:15:00+05:30,23662.8,23688.36,BELOW_SMA,2025-03-25T11:30:00+05:30,23650,CE,NIFTY_23650_CE_27_MAR_25.csv,149.5,2025-03-25T11:34:00+05:30,163.8,stop_loss_ma_touch,23688.36,-4238.00,50.00,-4288.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T11:30:00+05:30,23642.55,23690.45,BELOW_SMA,2025-03-25T11:45:00+05:30,23650,CE,NIFTY_23650_CE_27_MAR_25.csv,137.19,2025-03-25T11:58:00+05:30,157.15,stop_loss_ma_touch,23690.45,-5709.60,50.00,-5759.60,
2025-03-25,TRADED,,2025-03-27,2025-03-25T11:45:00+05:30,23710.05,23694.00,ABOVE_SMA,2025-03-25T12:00:00+05:30,23700,PE,NIFTY_23700_PE_27_MAR_25.csv,97.0,2025-03-25T12:12:00+05:30,99.95,stop_loss_ma_touch,23694.00,-1287.00,50.00,-1337.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T12:00:00+05:30,23693.15,23696.60,BELOW_SMA,2025-03-25T12:15:00+05:30,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,130.19,2025-03-25T12:44:00+05:30,133.25,stop_loss_ma_touch,23697.97,-1315.60,50.00,-1365.60,
2025-03-25,TRADED,,2025-03-27,2025-03-25T12:30:00+05:30,23696.9,23700.38,BELOW_SMA,2025-03-25T12:45:00+05:30,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,135.0,2025-03-25T12:47:00+05:30,134.4,stop_loss_ma_touch,23700.38,-364.00,50.00,-414.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T12:45:00+05:30,23684.8,23702.86,BELOW_SMA,2025-03-25T13:00:00+05:30,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,127.9,2025-03-25T13:37:00+05:30,137.0,stop_loss_ma_touch,23703.99,-2886.00,50.00,-2936.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T13:30:00+05:30,23711.6,23706.44,ABOVE_SMA,2025-03-25T13:45:00+05:30,23700,PE,NIFTY_23700_PE_27_MAR_25.csv,85.9,2025-03-25T13:46:00+05:30,86.5,stop_loss_ma_touch,23706.44,-676.00,50.00,-726.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T13:45:00+05:30,23733.1,23708.96,ABOVE_SMA,2025-03-25T14:00:00+05:30,23750,PE,NIFTY_23750_PE_27_MAR_25.csv,99.35,2025-03-25T14:26:00+05:30,109.6,stop_loss_ma_touch,23711.06,-3185.00,50.00,-3235.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T14:15:00+05:30,23702.0,23711.63,BELOW_SMA,2025-03-25T14:30:00+05:30,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,126.0,2025-03-25T14:32:00+05:30,128.15,stop_loss_ma_touch,23711.63,-1079.00,50.00,-1129.00,
2025-03-25,TRADED,,2025-03-27,2025-03-25T14:30:00+05:30,23695.9,23712.72,BELOW_SMA,2025-03-25T14:45:00+05:30,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,123.4,2025-03-25T15:15:00+05:30,115.9,day_close,23713.85,1430.00,50.00,1380.00,
2025-03-26,TRADED,,2025-03-27,2025-03-26T09:15:00+05:30,23699.95,23710.18,BELOW_SMA,2025-03-26T09:30:00+05:30,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,104.0,2025-03-26T09:31:00+05:30,96.45,stop_loss_ma_touch,23710.18,1443.00,50.00,1393.00,
2025-03-26,TRADED,,2025-03-27,2025-03-26T09:30:00+05:30,23646.2,23704.51,BELOW_SMA,2025-03-26T09:45:00+05:30,23650,CE,NIFTY_23650_CE_27_MAR_25.csv,104.75,2025-03-26T10:34:00+05:30,118.3,stop_loss_ma_touch,23687.30,-4043.00,50.00,-4093.00,
2025-03-26,TRADED,,2025-03-27,2025-03-26T10:30:00+05:30,23670.85,23683.69,BELOW_SMA,2025-03-26T10:45:00+05:30,23650,CE,NIFTY_23650_CE_27_MAR_25.csv,121.7,2025-03-26T10:46:00+05:30,127.8,stop_loss_ma_touch,23683.69,-2106.00,50.00,-2156.00,
2025-03-26,TRADED,,2025-03-27,2025-03-26T10:45:00+05:30,23681.0,23682.88,BELOW_SMA,2025-03-26T11:00:00+05:30,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,90.4,2025-03-26T15:15:00+05:30,25.65,day_close,23603.37,16315.00,50.00,16265.00,
2025-03-27,TRADED,,2025-03-27,2025-03-27T09:15:00+05:30,23543.85,23591.46,BELOW_SMA,2025-03-27T09:30:00+05:30,23550,CE,NIFTY_23550_CE_27_MAR_25.csv,66.8,2025-03-27T10:00:00+05:30,83.95,stop_loss_ma_touch,23584.22,-4979.00,50.00,-5029.00,
2025-03-27,TRADED,,2025-03-27,2025-03-27T10:00:00+05:30,23600.35,23581.07,ABOVE_SMA,2025-03-27T10:15:00+05:30,23600,PE,NIFTY_23600_PE_27_MAR_25.csv,37.15,2025-03-27T10:38:00+05:30,35.79,stop_loss_ma_touch,23579.27,-166.40,50.00,-216.40,
2025-03-27,TRADED,,2025-03-27,2025-03-27T10:30:00+05:30,23583.3,23575.76,ABOVE_SMA,2025-03-27T10:45:00+05:30,23600,PE,NIFTY_23600_PE_27_MAR_25.csv,35.0,2025-03-27T10:49:00+05:30,37.54,stop_loss_ma_touch,23575.76,-1180.40,50.00,-1230.40,
2025-03-27,TRADED,,2025-03-27,2025-03-27T10:45:00+05:30,23576.3,23571.58,ABOVE_SMA,2025-03-27T11:00:00+05:30,23600,PE,NIFTY_23600_PE_27_MAR_25.csv,35.1,2025-03-27T15:00:00+05:30,3.05,stop_loss_ma_touch,23584.99,7813.00,50.00,7763.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T09:15:00+05:30,23561.9,23594.69,BELOW_SMA,2025-03-28T09:30:00+05:30,23550,CE,NIFTY_23550_CE_03_APR_25.csv,179.3,2025-03-28T10:32:00+05:30,200.45,stop_loss_ma_touch,23586.81,-6019.00,50.00,-6069.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T10:30:00+05:30,23613.05,23588.00,ABOVE_SMA,2025-03-28T10:45:00+05:30,23600,PE,NIFTY_23600_PE_03_APR_25.csv,119.8,2025-03-28T11:12:00+05:30,120.8,stop_loss_ma_touch,23589.90,-780.00,50.00,-830.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T11:00:00+05:30,23581.3,23589.04,BELOW_SMA,2025-03-28T11:15:00+05:30,23600,CE,NIFTY_23600_CE_03_APR_25.csv,156.4,2025-03-28T11:20:00+05:30,154.1,stop_loss_ma_touch,23589.04,78.00,50.00,28.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T11:15:00+05:30,23576.05,23588.87,BELOW_SMA,2025-03-28T11:30:00+05:30,23600,CE,NIFTY_23600_CE_03_APR_25.csv,147.6,2025-03-28T11:31:00+05:30,149.6,stop_loss_ma_touch,23588.87,-1040.00,50.00,-1090.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T11:30:00+05:30,23569.05,23587.18,BELOW_SMA,2025-03-28T11:45:00+05:30,23550,CE,NIFTY_23550_CE_03_APR_25.csv,164.3,2025-03-28T11:53:00+05:30,172.0,stop_loss_ma_touch,23587.18,-2522.00,50.00,-2572.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T11:45:00+05:30,23589.5,23586.74,ABOVE_SMA,2025-03-28T12:00:00+05:30,23600,PE,NIFTY_23600_PE_03_APR_25.csv,125.55,2025-03-28T12:03:00+05:30,128.75,stop_loss_ma_touch,23586.74,-1352.00,50.00,-1402.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T12:00:00+05:30,23596.45,23586.58,ABOVE_SMA,2025-03-28T12:15:00+05:30,23600,PE,NIFTY_23600_PE_03_APR_25.csv,127.0,2025-03-28T12:16:00+05:30,127.0,stop_loss_ma_touch,23586.58,-520.00,50.00,-570.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T12:15:00+05:30,23529.3,23584.31,BELOW_SMA,2025-03-28T12:30:00+05:30,23550,CE,NIFTY_23550_CE_03_APR_25.csv,131.25,2025-03-28T14:28:00+05:30,117.8,stop_loss_ma_touch,23555.52,2977.00,50.00,2927.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T14:15:00+05:30,23571.8,23554.19,ABOVE_SMA,2025-03-28T14:30:00+05:30,23550,PE,NIFTY_23550_PE_03_APR_25.csv,120.45,2025-03-28T14:33:00+05:30,128.0,stop_loss_ma_touch,23554.19,-2483.00,50.00,-2533.00,
2025-03-28,TRADED,,2025-04-03,2025-03-28T14:30:00+05:30,23594.5,23553.83,ABOVE_SMA,2025-03-28T14:45:00+05:30,23600,PE,NIFTY_23600_PE_03_APR_25.csv,129.0,2025-03-28T15:01:00+05:30,142.6,stop_loss_ma_touch,23553.37,-4056.00,50.00,-4106.00,
2025-04-01,TRADED,,2025-04-03,2025-04-01T09:15:00+05:30,23471.45,23543.69,BELOW_SMA,2025-04-01T09:30:00+05:30,23450,CE,NIFTY_23450_CE_03_APR_25.csv,124.8,2025-04-01T09:40:00+05:30,164.6,stop_loss_ma_touch,23543.69,-10868.00,50.00,-10918.00,
2025-04-01,TRADED,,2025-04-03,2025-04-01T09:30:00+05:30,23545.1,23544.66,ABOVE_SMA,2025-04-01T09:45:00+05:30,23550,PE,NIFTY_23550_PE_03_APR_25.csv,105.0,2025-04-01T09:46:00+05:30,111.7,stop_loss_ma_touch,23544.66,-2262.00,50.00,-2312.00,
2025-04-01,TRADED,,2025-04-03,2025-04-01T09:45:00+05:30,23514.85,23542.98,BELOW_SMA,2025-04-01T10:00:00+05:30,23500,CE,NIFTY_23500_CE_03_APR_25.csv,119.0,2025-04-01T15:15:00+05:30,18.05,day_close,23262.53,25727.00,50.00,25677.00,
2025-04-02,TRADED,,2025-04-03,2025-04-02T09:15:00+05:30,23246.5,23240.91,ABOVE_SMA,2025-04-02T09:30:00+05:30,23250,PE,NIFTY_23250_PE_03_APR_25.csv,89.95,2025-04-02T09:44:00+05:30,85.7,stop_loss_ma_touch,23240.91,585.00,50.00,535.00,
2025-04-02,TRADED,,2025-04-03,2025-04-02T09:30:00+05:30,23234.0,23228.47,ABOVE_SMA,2025-04-02T09:45:00+05:30,23250,PE,NIFTY_23250_PE_03_APR_25.csv,94.25,2025-04-02T09:46:00+05:30,115.45,stop_loss_ma_touch,23228.47,-6032.00,50.00,-6082.00,
2025-04-02,TRADED,,2025-04-03,2025-04-02T09:45:00+05:30,23244.65,23217.66,ABOVE_SMA,2025-04-02T10:00:00+05:30,23250,PE,NIFTY_23250_PE_03_APR_25.csv,83.25,2025-04-02T10:08:00+05:30,93.5,stop_loss_ma_touch,23217.66,-3185.00,50.00,-3235.00,
2025-04-02,TRADED,,2025-04-03,2025-04-02T10:00:00+05:30,23238.85,23208.97,ABOVE_SMA,2025-04-02T10:15:00+05:30,23250,PE,NIFTY_23250_PE_03_APR_25.csv,86.2,2025-04-02T15:15:00+05:30,46.55,day_close,23272.38,9789.00,50.00,9739.00,
2025-04-03,TRADED,,2025-04-03,2025-04-03T09:15:00+05:30,23251.2,23278.61,BELOW_SMA,2025-04-03T09:30:00+05:30,23250,CE,NIFTY_23250_CE_03_APR_25.csv,42.1,2025-04-03T09:35:00+05:30,45.95,stop_loss_ma_touch,23278.61,-1521.00,50.00,-1571.00,
2025-04-03,TRADED,,2025-04-03,2025-04-03T09:30:00+05:30,23244.8,23279.04,BELOW_SMA,2025-04-03T09:45:00+05:30,23250,CE,NIFTY_23250_CE_03_APR_25.csv,26.55,2025-04-03T10:14:00+05:30,45.25,stop_loss_ma_touch,23278.64,-5382.00,50.00,-5432.00,
2025-04-03,TRADED,,2025-04-03,2025-04-03T10:00:00+05:30,23277.6,23280.19,BELOW_SMA,2025-04-03T10:15:00+05:30,23300,CE,NIFTY_23300_CE_03_APR_25.csv,22.65,2025-04-03T10:22:00+05:30,19.7,stop_loss_ma_touch,23280.19,247.00,50.00,197.00,
2025-04-03,TRADED,,2025-04-03,2025-04-03T10:15:00+05:30,23298.3,23281.43,ABOVE_SMA,2025-04-03T10:30:00+05:30,23300,PE,NIFTY_23300_PE_03_APR_25.csv,35.1,2025-04-03T10:31:00+05:30,37.1,stop_loss_ma_touch,23281.43,-1040.00,50.00,-1090.00,
2025-04-03,TRADED,,2025-04-03,2025-04-03T10:30:00+05:30,23287.75,23282.35,ABOVE_SMA,2025-04-03T10:45:00+05:30,23300,PE,NIFTY_23300_PE_03_APR_25.csv,36.5,2025-04-03T10:46:00+05:30,38.5,stop_loss_ma_touch,23282.35,-1040.00,50.00,-1090.00,
2025-04-03,TRADED,,2025-04-03,2025-04-03T10:45:00+05:30,23289.1,23282.21,ABOVE_SMA,2025-04-03T11:00:00+05:30,23300,PE,NIFTY_23300_PE_03_APR_25.csv,34.9,2025-04-03T11:02:00+05:30,36.65,stop_loss_ma_touch,23282.21,-975.00,50.00,-1025.00,
2025-04-03,TRADED,,2025-04-03,2025-04-03T11:00:00+05:30,23278.95,23281.87,BELOW_SMA,2025-04-03T11:15:00+05:30,23300,CE,NIFTY_23300_CE_03_APR_25.csv,10.19,2025-04-03T11:44:00+05:30,8.05,stop_loss_ma_touch,23282.23,36.40,50.00,-13.60,
2025-04-03,TRADED,,2025-04-03,2025-04-03T11:30:00+05:30,23283.05,23283.19,BELOW_SMA,2025-04-03T11:45:00+05:30,23300,CE,NIFTY_23300_CE_03_APR_25.csv,9.0,2025-04-03T11:46:00+05:30,9.0,stop_loss_ma_touch,23283.19,-520.00,50.00,-570.00,
